timestamp,src_ip,dst_ip,dst_port,protocol,bytes,status,duration_ms
2024-01-15 14:00:06.450000,192.168.100.50,192.168.1.1,282,TCP,60,FAILED,61
2024-01-15 14:00:06.900000,192.168.100.50,192.168.1.1,283,TCP,60,FAILED,18
2024-01-15 14:00:07.350000,192.168.100.50,192.168.1.1,284,TCP,60,FAILED,78
2024-01-15 14:00:07.800000,192.168.100.50,192.168.1.1,285,TCP,60,FAILED,79
2024-01-15 14:00:08.250000,192.168.100.50,192.168.1.1,286,TCP,60,FAILED,6
2024-01-15 14:00:08.700000,192.168.100.50,192.168.1.1,287,TCP,60,FAILED,74
2024-01-15 14:00:09.150000,192.168.100.50,192.168.1.1,288,TCP,60,FAILED,23
2024-01-15 14:00:09.600000,192.168.100.50,192.168.1.1,289,TCP,60,FAILED,55
2024-01-15 14:00:10.050000,192.168.100.50,192.168.1.1,290,TCP,60,FAILED,27
2024-01-15 14:00:10.064122,192.168.1.17,10.0.55.17,8443,TCP,487,SUCCESS,111
2024-01-15 14:00:10.500000,192.168.100.50,192.168.1.1,291,TCP,60,FAILED,77
2024-01-15 14:00:10.950000,192.168.100.50,192.168.1.1,292,TCP,60,FAILED,9
2024-01-15 14:00:11.400000,192.168.100.50,192.168.1.1,293,TCP,60,FAILED,40
2024-01-15 14:00:11.850000,192.168.100.50,192.168.1.1,294,TCP,60,SUCCESS,34
2024-01-15 14:00:12.300000,192.168.100.50,192.168.1.1,295,TCP,60,FAILED,26
2024-01-15 14:00:12.750000,192.168.100.50,192.168.1.1,296,TCP,60,FAILED,51
2024-01-15 14:00:13.200000,192.168.100.50,192.168.1.1,297,TCP,60,FAILED,11
2024-01-15 14:00:13.650000,192.168.100.50,192.168.1.1,298,TCP,60,FAILED,57
2024-01-15 14:00:14.100000,192.168.100.50,192.168.1.1,299,TCP,60,FAILED,78
2024-01-15 14:00:14.550000,192.168.100.50,192.168.1.1,300,TCP,60,FAILED,64
2024-01-15 14:00:15.000000,192.168.100.50,192.168.1.1,301,TCP,60,FAILED,68
2024-01-15 14:00:15.450000,192.168.100.50,192.168.1.1,302,TCP,60,FAILED,29
2024-01-15 14:00:15.900000,192.168.100.50,192.168.1.1,303,TCP,60,FAILED,26
2024-01-15 14:00:16.350000,192.168.100.50,192.168.1.1,304,TCP,60,FAILED,41
2024-01-15 14:00:16.800000,192.168.100.50,192.168.1.1,305,TCP,60,FAILED,4
2024-01-15 14:00:17.250000,192.168.100.50,192.168.1.1,306,TCP,60,FAILED,75
2024-01-15 14:00:17.700000,192.168.100.50,192.168.1.1,307,TCP,60,FAILED,12
2024-01-15 14:00:18.150000,192.168.100.50,192.168.1.1,308,TCP,60,FAILED,72
2024-01-15 14:00:18.600000,192.168.100.50,192.168.1.1,309,TCP,60,FAILED,7
2024-01-15 14:00:19.031364,192.168.1.34,10.0.120.9,25,TCP,1817,SUCCESS,79
2024-01-15 14:00:19.050000,192.168.100.50,192.168.1.1,310,TCP,60,FAILED,65
2024-01-15 14:00:19.500000,192.168.100.50,192.168.1.1,311,TCP,60,FAILED,13
2024-01-15 14:00:19.950000,192.168.100.50,192.168.1.1,312,TCP,60,FAILED,4
2024-01-15 14:00:20.050943,192.168.1.22,10.0.99.33,80,TCP,2241,SUCCESS,181
2024-01-15 14:00:20.400000,192.168.100.50,192.168.1.1,313,TCP,60,FAILED,57
2024-01-15 14:00:20.850000,192.168.100.50,192.168.1.1,314,TCP,60,FAILED,23
2024-01-15 14:00:21.300000,192.168.100.50,192.168.1.1,315,TCP,60,FAILED,57
2024-01-15 14:00:21.750000,192.168.100.50,192.168.1.1,316,TCP,60,FAILED,44
2024-01-15 14:00:22.200000,192.168.100.50,192.168.1.1,317,TCP,60,FAILED,9
2024-01-15 14:00:22.527200,192.168.1.3,10.0.14.22,22,TCP,1091,SUCCESS,1
2024-01-15 14:00:22.650000,192.168.100.50,192.168.1.1,318,TCP,60,FAILED,74
2024-01-15 14:00:23.100000,192.168.100.50,192.168.1.1,319,TCP,60,FAILED,36
2024-01-15 14:00:23.550000,192.168.100.50,192.168.1.1,320,TCP,60,SUCCESS,59
2024-01-15 14:00:24.215500,192.168.1.24,10.0.3.200,21,TCP,2987,SUCCESS,142
2024-01-15 14:00:32.961953,192.168.1.44,10.0.44.1,22,TCP,4296,SUCCESS,25
2024-01-15 14:00:41.522488,192.168.1.12,10.0.14.22,3389,TCP,874,FAILED,160
2024-01-15 14:01:00.643766,192.168.1.14,10.0.11.11,993,TCP,1255,SUCCESS,68
2024-01-15 14:01:00.696502,192.168.1.24,10.0.44.1,3306,TCP,3246,SUCCESS,40
2024-01-15 14:01:01.724785,192.168.1.16,10.0.77.150,3306,TCP,144,SUCCESS,16
2024-01-15 14:01:16.584115,192.168.1.33,10.0.120.9,25,TCP,509,SUCCESS,30
2024-01-15 14:01:20.569412,192.168.1.15,10.0.3.200,22,TCP,1439,SUCCESS,30
2024-01-15 14:01:26.507815,192.168.1.20,10.0.55.17,3306,TCP,1215,SUCCESS,38
2024-01-15 14:01:33.028550,192.168.1.10,10.0.7.88,8080,TCP,588,SUCCESS,58
2024-01-15 14:01:36.837743,192.168.1.7,10.0.77.150,25,TCP,1737,FAILED,124
2024-01-15 14:01:38.358503,192.168.1.43,10.0.11.11,80,TCP,5400,SUCCESS,71
2024-01-15 14:01:39.896034,192.168.1.6,10.0.3.200,53,UDP,2207,SUCCESS,42
2024-01-15 14:01:53.367242,192.168.1.47,10.0.11.11,21,TCP,394,SUCCESS,85
2024-01-15 14:01:54.902493,192.168.1.9,10.0.11.11,8080,TCP,473,SUCCESS,18
2024-01-15 14:02:06.691884,192.168.1.23,10.0.3.200,3306,TCP,7420,SUCCESS,84
2024-01-15 14:02:15.565600,192.168.1.3,10.0.120.9,3389,TCP,571,SUCCESS,77
2024-01-15 14:02:17.936864,192.168.1.44,10.0.88.5,22,TCP,353,SUCCESS,77
2024-01-15 14:02:21.753583,192.168.1.31,10.0.14.22,8443,TCP,260,SUCCESS,1
2024-01-15 14:02:24.742304,192.168.1.16,10.0.11.11,80,TCP,590,SUCCESS,45
2024-01-15 14:02:26.023478,192.168.1.2,10.0.3.200,3306,TCP,2670,SUCCESS,193
2024-01-15 14:02:26.654748,192.168.1.27,10.0.88.5,587,TCP,632,SUCCESS,149
2024-01-15 14:02:32.268932,192.168.1.40,10.0.31.60,5432,TCP,2268,FAILED,55
2024-01-15 14:02:33.444391,192.168.1.1,10.0.200.4,443,TCP,826,SUCCESS,110
2024-01-15 14:02:34.272370,192.168.1.24,10.0.77.150,80,TCP,3608,SUCCESS,72
2024-01-15 14:02:37.956287,192.168.1.30,10.0.44.1,5432,TCP,4557,SUCCESS,142
2024-01-15 14:02:38.844966,192.168.1.4,10.0.88.5,3389,TCP,1501,SUCCESS,30
2024-01-15 14:02:44.851812,192.168.1.40,10.0.120.9,22,TCP,377,SUCCESS,28
2024-01-15 14:02:46.034081,192.168.1.15,10.0.77.150,8080,TCP,6528,SUCCESS,136
2024-01-15 14:03:11.147265,192.168.1.12,10.0.11.11,3306,TCP,724,SUCCESS,320
2024-01-15 14:03:17.181078,192.168.1.40,10.0.11.11,80,TCP,1284,SUCCESS,1
2024-01-15 14:03:17.720884,192.168.1.11,10.0.77.150,587,TCP,611,SUCCESS,324
2024-01-15 14:03:20.920908,192.168.1.32,10.0.14.22,80,TCP,162,FAILED,93
2024-01-15 14:03:27.291197,192.168.1.18,10.0.44.1,8443,TCP,5193,SUCCESS,62
2024-01-15 14:03:32.344168,192.168.1.48,10.0.14.22,443,TCP,1495,SUCCESS,108
2024-01-15 14:03:34.532351,192.168.1.30,10.0.200.4,53,UDP,800,SUCCESS,84
2024-01-15 14:03:37.112271,192.168.1.39,10.0.31.60,80,TCP,3525,SUCCESS,47
2024-01-15 14:03:55.062108,192.168.1.30,10.0.7.88,53,UDP,859,SUCCESS,12
2024-01-15 14:03:57.662163,192.168.1.6,10.0.120.9,8080,TCP,1158,SUCCESS,195
2024-01-15 14:03:58.400755,192.168.1.34,10.0.14.22,25,TCP,442,SUCCESS,71
2024-01-15 14:04:01.184146,192.168.1.17,10.0.3.200,8443,TCP,524,SUCCESS,153
2024-01-15 14:04:04.120470,192.168.1.8,10.0.14.22,3306,TCP,112,SUCCESS,82
2024-01-15 14:04:17.166832,192.168.1.47,10.0.77.150,5432,TCP,182,SUCCESS,20
2024-01-15 14:04:21.374271,192.168.1.44,10.0.200.4,3306,TCP,512,SUCCESS,8
2024-01-15 14:04:21.893408,192.168.1.16,10.0.3.200,587,TCP,2404,SUCCESS,9
2024-01-15 14:04:34.565777,192.168.1.37,10.0.3.200,21,TCP,322,SUCCESS,113
2024-01-15 14:04:40.770688,192.168.1.40,10.0.88.5,993,TCP,551,SUCCESS,18
2024-01-15 14:04:42.940505,192.168.1.11,10.0.14.22,8443,TCP,1613,SUCCESS,49
2024-01-15 14:04:44.942985,192.168.1.1,10.0.55.17,22,TCP,517,SUCCESS,18
2024-01-15 14:04:48.375967,192.168.1.41,10.0.31.60,443,TCP,462,SUCCESS,152
2024-01-15 14:04:57.532141,192.168.1.44,10.0.31.60,3306,TCP,944,SUCCESS,57
2024-01-15 14:05:00.602862,192.168.1.29,10.0.14.22,993,TCP,568,SUCCESS,47
2024-01-15 14:05:02.517073,192.168.1.11,10.0.200.4,3306,TCP,4307,SUCCESS,12
2024-01-15 14:05:03.965955,192.168.1.33,10.0.14.22,8443,TCP,2954,SUCCESS,270
2024-01-15 14:05:04.584695,192.168.1.25,10.0.120.9,8443,TCP,429,SUCCESS,234
2024-01-15 14:05:09.636618,192.168.1.24,10.0.55.17,8443,TCP,1383,SUCCESS,250
2024-01-15 14:05:29.107278,192.168.1.44,10.0.55.17,3306,TCP,435,SUCCESS,22
2024-01-15 14:05:29.996557,192.168.1.12,10.0.55.17,5432,TCP,1462,SUCCESS,22
2024-01-15 14:05:37.309451,192.168.1.12,10.0.55.17,8443,TCP,1025,SUCCESS,72
2024-01-15 14:05:39.824011,192.168.1.22,10.0.11.11,80,TCP,11722,SUCCESS,356
2024-01-15 14:05:53.710002,192.168.1.44,10.0.3.200,3389,TCP,2174,SUCCESS,39
2024-01-15 14:05:55.804555,192.168.1.43,10.0.200.4,3389,TCP,1639,SUCCESS,12
2024-01-15 14:05:59.692922,192.168.1.24,10.0.200.4,53,UDP,168,SUCCESS,91
2024-01-15 14:06:00.029926,192.168.1.38,10.0.120.9,8080,TCP,739,SUCCESS,134
2024-01-15 14:06:01.329772,192.168.1.20,10.0.120.9,5432,TCP,5474,SUCCESS,121
2024-01-15 14:06:08.416660,192.168.1.13,10.0.120.9,5432,TCP,1121,SUCCESS,8
2024-01-15 14:06:35.367835,192.168.1.47,10.0.7.88,5432,TCP,13338,SUCCESS,72
2024-01-15 14:06:37.499350,192.168.1.19,10.0.3.200,53,UDP,175,SUCCESS,41
2024-01-15 14:06:54.567209,192.168.1.33,10.0.77.150,53,UDP,662,SUCCESS,102
2024-01-15 14:07:06.291423,192.168.1.10,10.0.120.9,22,TCP,982,SUCCESS,142
2024-01-15 14:07:13.000557,192.168.1.27,10.0.44.1,25,TCP,703,SUCCESS,9
2024-01-15 14:07:13.786947,192.168.1.1,10.0.7.88,21,TCP,307,SUCCESS,78
2024-01-15 14:07:21.492544,192.168.1.14,10.0.14.22,3389,TCP,765,SUCCESS,151
2024-01-15 14:07:25.603686,192.168.1.4,10.0.31.60,21,TCP,533,SUCCESS,70
2024-01-15 14:07:26.893655,192.168.1.7,10.0.77.150,8080,TCP,1270,SUCCESS,177
2024-01-15 14:07:28.449592,192.168.1.7,10.0.44.1,8080,TCP,1396,SUCCESS,344
2024-01-15 14:07:36.746692,192.168.1.3,10.0.7.88,3389,TCP,315,FAILED,34
2024-01-15 14:07:40.267743,192.168.1.6,10.0.3.200,25,TCP,2397,SUCCESS,56
2024-01-15 14:07:46.208935,192.168.1.12,10.0.14.22,443,TCP,761,SUCCESS,224
2024-01-15 14:08:05.163672,192.168.1.39,10.0.77.150,22,TCP,513,SUCCESS,49
2024-01-15 14:08:05.676062,192.168.1.46,10.0.44.1,3389,TCP,1075,SUCCESS,80
2024-01-15 14:08:08.399909,192.168.1.10,10.0.31.60,80,TCP,227,SUCCESS,74
2024-01-15 14:08:12.692985,192.168.1.17,10.0.99.33,8443,TCP,417,FAILED,41
2024-01-15 14:08:14.853803,192.168.1.17,10.0.44.1,3306,TCP,433,SUCCESS,41
2024-01-15 14:08:17.588624,192.168.1.46,10.0.7.88,5432,TCP,269,SUCCESS,4
2024-01-15 14:08:27.044980,192.168.1.31,10.0.14.22,8443,TCP,456,SUCCESS,49
2024-01-15 14:08:30.383684,192.168.1.30,10.0.11.11,3389,TCP,406,SUCCESS,211
2024-01-15 14:08:39.781319,192.168.1.47,10.0.77.150,3389,TCP,308,SUCCESS,56
2024-01-15 14:08:50.072533,192.168.1.38,10.0.7.88,5432,TCP,2623,SUCCESS,64
2024-01-15 14:08:57.383012,192.168.1.18,10.0.200.4,21,TCP,2871,SUCCESS,71
2024-01-15 14:08:58.936867,192.168.1.1,10.0.3.200,8080,TCP,805,SUCCESS,10
2024-01-15 14:08:59.850982,192.168.1.25,10.0.31.60,443,TCP,2168,SUCCESS,106
2024-01-15 14:09:00.461082,192.168.1.19,10.0.44.1,22,TCP,1837,FAILED,26
2024-01-15 14:09:14.370538,192.168.1.30,10.0.88.5,8080,TCP,4602,SUCCESS,93
2024-01-15 14:09:14.989786,192.168.1.46,10.0.99.33,53,UDP,1201,SUCCESS,104
2024-01-15 14:09:18.689938,192.168.1.37,10.0.31.60,21,TCP,999,SUCCESS,46
2024-01-15 14:09:26.629766,192.168.1.39,10.0.200.4,587,TCP,269,SUCCESS,209
2024-01-15 14:09:30.934314,192.168.1.16,10.0.44.1,3389,TCP,512,SUCCESS,26
2024-01-15 14:09:50.795793,192.168.1.28,10.0.88.5,22,TCP,855,SUCCESS,2
2024-01-15 14:10:20.937018,192.168.1.16,10.0.120.9,3306,TCP,3594,SUCCESS,17
2024-01-15 14:10:22.346083,192.168.1.35,10.0.88.5,993,TCP,1158,SUCCESS,101
2024-01-15 14:10:34.093794,192.168.1.6,10.0.120.9,80,TCP,1018,SUCCESS,102
2024-01-15 14:10:47.253340,192.168.1.15,10.0.3.200,21,TCP,3979,SUCCESS,75
2024-01-15 14:10:57.201744,192.168.1.34,10.0.44.1,3306,TCP,2573,SUCCESS,579
2024-01-15 14:11:04.762336,192.168.1.41,10.0.200.4,8443,TCP,2605,SUCCESS,68
2024-01-15 14:11:05.383723,192.168.1.2,10.0.14.22,25,TCP,2384,SUCCESS,86
2024-01-15 14:11:12.339732,192.168.1.40,10.0.99.33,53,UDP,450,SUCCESS,63
2024-01-15 14:11:25.393914,192.168.1.29,10.0.88.5,587,TCP,847,SUCCESS,24
2024-01-15 14:11:26.723169,192.168.1.23,10.0.200.4,8080,TCP,1764,SUCCESS,87
2024-01-15 14:11:29.861366,192.168.1.36,10.0.200.4,8443,TCP,1763,SUCCESS,41
2024-01-15 14:11:32.800465,192.168.1.25,10.0.7.88,21,TCP,1048,SUCCESS,101
2024-01-15 14:11:36.308895,192.168.1.7,10.0.11.11,53,UDP,3741,SUCCESS,29
2024-01-15 14:11:38.974343,192.168.1.41,10.0.31.60,443,TCP,6674,SUCCESS,5
2024-01-15 14:11:45.986089,192.168.1.23,10.0.31.60,53,UDP,2641,SUCCESS,64
2024-01-15 14:11:46.152905,192.168.1.48,10.0.14.22,3389,TCP,6316,SUCCESS,11
2024-01-15 14:11:46.797425,192.168.1.1,10.0.31.60,8443,TCP,158,SUCCESS,87
2024-01-15 14:11:47.592917,192.168.1.2,10.0.31.60,8443,TCP,1170,SUCCESS,164
2024-01-15 14:11:53.956282,192.168.1.46,10.0.11.11,21,TCP,239,SUCCESS,208
2024-01-15 14:11:54.381298,192.168.1.30,10.0.55.17,443,TCP,245,SUCCESS,7
2024-01-15 14:12:08.269881,192.168.1.14,10.0.11.11,22,TCP,1877,SUCCESS,5
2024-01-15 14:12:09.426858,192.168.1.26,10.0.88.5,3306,TCP,1706,SUCCESS,91
2024-01-15 14:12:46.272410,192.168.1.12,10.0.55.17,53,UDP,1457,SUCCESS,46
2024-01-15 14:12:48.037663,192.168.1.47,10.0.44.1,80,TCP,277,SUCCESS,86
2024-01-15 14:12:52.026470,192.168.1.8,10.0.31.60,3389,TCP,974,SUCCESS,11
2024-01-15 14:12:56.108165,192.168.1.39,10.0.200.4,22,TCP,864,SUCCESS,24
2024-01-15 14:12:57.264672,192.168.1.36,10.0.11.11,21,TCP,131,SUCCESS,88
2024-01-15 14:12:58.080490,192.168.1.49,10.0.7.88,21,TCP,2522,SUCCESS,651
2024-01-15 14:13:07.917678,192.168.1.26,10.0.120.9,21,TCP,538,SUCCESS,14
2024-01-15 14:13:13.430453,192.168.1.43,10.0.77.150,25,TCP,1658,SUCCESS,127
2024-01-15 14:13:14.635769,192.168.1.14,10.0.55.17,8080,TCP,807,SUCCESS,106
2024-01-15 14:13:18.763771,192.168.1.10,10.0.88.5,443,TCP,2602,SUCCESS,41
2024-01-15 14:13:59.296154,192.168.1.29,10.0.200.4,8080,TCP,2710,SUCCESS,58
2024-01-15 14:14:12.154236,192.168.1.8,10.0.88.5,3389,TCP,774,SUCCESS,49
2024-01-15 14:14:32.017885,192.168.1.44,10.0.88.5,22,TCP,1732,SUCCESS,1
2024-01-15 14:14:47.361664,192.168.1.39,10.0.99.33,3389,TCP,429,SUCCESS,48
2024-01-15 14:14:47.410812,192.168.1.30,10.0.11.11,21,TCP,1720,SUCCESS,64
2024-01-15 14:14:47.849261,192.168.1.9,10.0.77.150,5432,TCP,1773,SUCCESS,175
2024-01-15 14:14:53.670503,192.168.1.12,10.0.7.88,8443,TCP,974,SUCCESS,67
2024-01-15 14:14:53.826557,192.168.1.43,10.0.31.60,587,TCP,1762,SUCCESS,113
2024-01-15 14:14:57.445884,192.168.1.46,10.0.88.5,8080,TCP,1401,SUCCESS,175
2024-01-15 14:15:11.584068,192.168.1.49,10.0.120.9,80,TCP,698,FAILED,75
2024-01-15 14:15:18.530388,192.168.1.3,10.0.11.11,993,TCP,2972,SUCCESS,46
2024-01-15 14:15:23.243541,192.168.1.38,10.0.44.1,443,TCP,5957,SUCCESS,85
2024-01-15 14:15:27.781532,192.168.1.21,10.0.11.11,443,TCP,583,SUCCESS,34
2024-01-15 14:15:31.145192,192.168.1.6,10.0.31.60,8443,TCP,64,SUCCESS,26
2024-01-15 14:15:33.686156,192.168.1.5,10.0.11.11,3389,TCP,524,SUCCESS,172
2024-01-15 14:15:38.622256,192.168.1.44,10.0.77.150,8080,TCP,4023,SUCCESS,105
2024-01-15 14:15:38.894637,192.168.1.6,10.0.200.4,22,TCP,597,SUCCESS,66
2024-01-15 14:15:40.104693,192.168.1.36,10.0.3.200,22,TCP,1285,SUCCESS,26
2024-01-15 14:15:53.017561,192.168.1.33,10.0.3.200,53,UDP,1141,SUCCESS,20
2024-01-15 14:15:58.104364,192.168.1.34,10.0.11.11,5432,TCP,3487,SUCCESS,142
2024-01-15 14:16:01.684076,192.168.1.38,10.0.7.88,21,TCP,3125,SUCCESS,295
2024-01-15 14:16:04.118469,192.168.1.4,10.0.88.5,8443,TCP,569,SUCCESS,17
2024-01-15 14:16:10.702176,192.168.1.31,10.0.55.17,3306,TCP,2193,SUCCESS,53
2024-01-15 14:16:30.232527,192.168.1.43,10.0.55.17,587,TCP,2462,SUCCESS,7
2024-01-15 14:16:30.928554,192.168.1.12,10.0.3.200,21,TCP,552,SUCCESS,147
2024-01-15 14:16:31.559493,192.168.1.47,10.0.3.200,3306,TCP,6746,SUCCESS,18
2024-01-15 14:16:34.211968,192.168.1.6,10.0.99.33,22,TCP,2179,SUCCESS,74
2024-01-15 14:16:47.280804,192.168.1.2,10.0.99.33,3306,TCP,474,SUCCESS,92
2024-01-15 14:16:53.403432,192.168.1.11,10.0.14.22,993,TCP,133,SUCCESS,27
2024-01-15 14:16:58.128005,192.168.1.16,10.0.77.150,5432,TCP,2858,SUCCESS,119
2024-01-15 14:16:58.943949,192.168.1.40,10.0.44.1,8443,TCP,694,SUCCESS,72
2024-01-15 14:17:12.610214,192.168.1.35,10.0.120.9,21,TCP,547,SUCCESS,430
2024-01-15 14:17:33.417665,192.168.1.27,10.0.44.1,443,TCP,466,SUCCESS,31
2024-01-15 14:17:34.259544,192.168.1.3,10.0.31.60,8443,TCP,3366,SUCCESS,22
2024-01-15 14:17:38.214179,192.168.1.34,10.0.200.4,8443,TCP,3385,SUCCESS,34
2024-01-15 14:17:38.459424,192.168.1.3,10.0.88.5,8443,TCP,12597,SUCCESS,395
2024-01-15 14:17:58.400416,192.168.1.26,10.0.88.5,3389,TCP,505,SUCCESS,2
2024-01-15 14:18:14.422305,192.168.1.36,10.0.14.22,3389,TCP,665,SUCCESS,58
2024-01-15 14:18:14.810679,192.168.1.9,10.0.3.200,3389,TCP,1316,SUCCESS,91
2024-01-15 14:18:16.350171,192.168.1.40,10.0.88.5,443,TCP,583,SUCCESS,38
2024-01-15 14:18:25.553697,192.168.1.38,10.0.14.22,993,TCP,7122,SUCCESS,36
2024-01-15 14:18:29.733580,192.168.1.5,10.0.7.88,3306,TCP,926,SUCCESS,103
2024-01-15 14:18:34.506124,192.168.1.17,10.0.88.5,3306,TCP,737,SUCCESS,122
2024-01-15 14:18:38.164631,192.168.1.22,10.0.77.150,25,TCP,3316,FAILED,94
2024-01-15 14:18:38.218555,192.168.1.9,10.0.7.88,25,TCP,753,SUCCESS,1
2024-01-15 14:18:44.461109,192.168.1.6,10.0.7.88,8080,TCP,1489,SUCCESS,114
2024-01-15 14:19:05.713887,192.168.1.34,10.0.14.22,8443,TCP,1062,SUCCESS,132
2024-01-15 14:19:17.014017,192.168.1.30,10.0.44.1,3389,TCP,966,SUCCESS,28
2024-01-15 14:19:28.038615,192.168.1.38,10.0.200.4,8443,TCP,831,SUCCESS,56
2024-01-15 14:19:30.885550,192.168.1.30,10.0.88.5,8080,TCP,1332,SUCCESS,69
2024-01-15 14:19:59.904890,192.168.1.25,10.0.7.88,443,TCP,721,SUCCESS,43
2024-01-15 14:20:00.345062,192.168.1.15,10.0.44.1,5432,TCP,1792,FAILED,24
2024-01-15 14:20:02.407495,192.168.1.39,10.0.7.88,21,TCP,1605,SUCCESS,182
2024-01-15 14:20:11.426399,192.168.1.19,10.0.14.22,443,TCP,174,SUCCESS,196
2024-01-15 14:20:14.970524,192.168.1.32,10.0.44.1,8443,TCP,946,SUCCESS,66
2024-01-15 14:20:29.360920,192.168.1.24,10.0.11.11,5432,TCP,1323,SUCCESS,11
2024-01-15 14:20:36.062427,192.168.1.11,10.0.31.60,22,TCP,174,SUCCESS,10
2024-01-15 14:20:42.859593,192.168.1.45,10.0.31.60,3306,TCP,204,SUCCESS,16
2024-01-15 14:20:48.794885,192.168.1.11,10.0.55.17,993,TCP,1028,SUCCESS,54
2024-01-15 14:20:59.911190,192.168.1.25,10.0.88.5,3389,TCP,4243,SUCCESS,74
2024-01-15 14:21:20.863221,192.168.1.28,10.0.200.4,5432,TCP,3128,SUCCESS,105
2024-01-15 14:21:37.138271,192.168.1.18,10.0.120.9,3306,TCP,4426,SUCCESS,279
2024-01-15 14:21:40.061517,192.168.1.35,10.0.88.5,53,UDP,687,SUCCESS,16
2024-01-15 14:21:49.292267,192.168.1.16,10.0.31.60,5432,TCP,195,SUCCESS,1
2024-01-15 14:21:56.895185,192.168.1.42,10.0.99.33,5432,TCP,253,SUCCESS,50
2024-01-15 14:22:05.723453,192.168.1.47,10.0.200.4,8443,TCP,739,SUCCESS,106
2024-01-15 14:22:07.524572,192.168.1.27,10.0.44.1,587,TCP,327,SUCCESS,16
2024-01-15 14:22:10.438667,192.168.1.4,10.0.7.88,53,UDP,2362,SUCCESS,105
2024-01-15 14:22:21.012954,192.168.1.15,10.0.31.60,587,TCP,1633,SUCCESS,18
2024-01-15 14:22:28.328314,192.168.1.35,10.0.3.200,587,TCP,226,SUCCESS,242
2024-01-15 14:22:47.717452,192.168.1.40,10.0.55.17,21,TCP,847,SUCCESS,475
2024-01-15 14:22:51.381088,192.168.1.40,10.0.7.88,587,TCP,1120,SUCCESS,16
2024-01-15 14:22:52.537443,192.168.1.9,10.0.77.150,22,TCP,1146,SUCCESS,90
2024-01-15 14:22:53.363674,192.168.1.45,10.0.14.22,8080,TCP,3096,SUCCESS,69
2024-01-15 14:22:59.043211,192.168.1.38,10.0.31.60,993,TCP,4244,SUCCESS,118
2024-01-15 14:23:10.604727,192.168.1.36,10.0.7.88,80,TCP,562,SUCCESS,63
2024-01-15 14:23:14.527494,192.168.1.49,10.0.3.200,21,TCP,4300,SUCCESS,184
2024-01-15 14:23:21.159713,192.168.1.13,10.0.77.150,587,TCP,468,SUCCESS,22
2024-01-15 14:23:25.786259,192.168.1.13,10.0.200.4,3389,TCP,464,SUCCESS,97
2024-01-15 14:23:36.084364,192.168.1.43,10.0.7.88,80,TCP,215,SUCCESS,482
2024-01-15 14:23:42.000757,192.168.1.39,10.0.200.4,3306,TCP,1447,SUCCESS,40
2024-01-15 14:23:52.189131,192.168.1.39,10.0.88.5,3389,TCP,820,FAILED,120
2024-01-15 14:23:52.549595,192.168.1.30,10.0.31.60,80,TCP,6671,SUCCESS,6
2024-01-15 14:23:53.318337,192.168.1.14,10.0.55.17,587,TCP,675,SUCCESS,211
2024-01-15 14:24:02.536653,192.168.1.36,10.0.3.200,443,TCP,698,SUCCESS,36
2024-01-15 14:24:07.033221,192.168.1.39,10.0.31.60,25,TCP,3182,SUCCESS,34
2024-01-15 14:24:13.373060,192.168.1.5,10.0.31.60,443,TCP,4109,SUCCESS,95
2024-01-15 14:24:14.491286,192.168.1.46,10.0.88.5,587,TCP,644,SUCCESS,132
2024-01-15 14:24:17.980227,192.168.1.21,10.0.55.17,80,TCP,1612,SUCCESS,10
2024-01-15 14:24:30.330603,192.168.1.22,10.0.55.17,25,TCP,1417,SUCCESS,82
2024-01-15 14:24:36.660470,192.168.1.40,10.0.200.4,3306,TCP,875,SUCCESS,33
2024-01-15 14:24:37.657084,192.168.1.21,10.0.44.1,53,UDP,802,SUCCESS,250
2024-01-15 14:24:41.554866,192.168.1.38,10.0.120.9,53,UDP,509,SUCCESS,33
2024-01-15 14:24:54.190222,192.168.1.28,10.0.55.17,993,TCP,1078,SUCCESS,16
2024-01-15 14:24:55.324800,192.168.1.32,10.0.3.200,21,TCP,355,SUCCESS,21
2024-01-15 14:25:03.733169,192.168.1.2,10.0.77.150,3306,TCP,901,SUCCESS,93
2024-01-15 14:25:11.523812,192.168.1.37,10.0.200.4,8080,TCP,5964,SUCCESS,154
2024-01-15 14:25:13.283956,192.168.1.6,10.0.3.200,21,TCP,484,SUCCESS,164
2024-01-15 14:25:16.495773,192.168.1.16,10.0.44.1,993,TCP,661,SUCCESS,447
2024-01-15 14:25:29.455239,192.168.1.45,10.0.120.9,25,TCP,326,SUCCESS,107
2024-01-15 14:25:29.691965,192.168.1.40,10.0.88.5,443,TCP,2070,SUCCESS,153
2024-01-15 14:25:34.148234,192.168.1.1,10.0.99.33,3389,TCP,2030,SUCCESS,158
2024-01-15 14:25:37.738754,192.168.1.32,10.0.200.4,587,TCP,577,SUCCESS,44
2024-01-15 14:25:41.186195,192.168.1.22,10.0.14.22,22,TCP,814,SUCCESS,213
2024-01-15 14:25:47.003215,192.168.1.40,10.0.77.150,8443,TCP,274,SUCCESS,32
2024-01-15 14:25:59.343141,192.168.1.47,10.0.31.60,993,TCP,533,SUCCESS,28
2024-01-15 14:25:59.856207,192.168.1.11,10.0.14.22,3389,TCP,1138,SUCCESS,57
2024-01-15 14:26:02.924069,192.168.1.18,10.0.88.5,3389,TCP,1516,SUCCESS,290
